evidence_type,unique_ref_id,unique_ref_title,comparator_ref_id,comparator_ref_title,association_count,unique_ref,comparator_ref
IEA,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,281,"GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping.","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,265,"GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping.","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",285,"GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping.","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
IEA,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,285,"GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping.","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",285,"GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping.","GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links."
IEA,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,285,"GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping.","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
IEA,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,279,"GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping.","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
IEA,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,GO_REF:0000118,TreeGrafter-generated GO annotations,177,"GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping.","GO_REF:0000118
TreeGrafter-generated GO annotations"
IEA,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,99318,"GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,155745,"GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,180521,"GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",178388,"GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
IEA,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,154783,"GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",179914,"GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping","GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links."
IEA,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,175914,"GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
IEA,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,177913,"GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
IEA,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,GO_REF:0000118,TreeGrafter-generated GO annotations,160167,"GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping","GO_REF:0000118
TreeGrafter-generated GO annotations"
IEA,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,17719,"GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,18780,"GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,18780,"GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,18751,"GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,15400,"GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",18779,"GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.","GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links."
IEA,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,18780,"GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
IEA,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,18738,"GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
IEA,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",GO_REF:0000118,TreeGrafter-generated GO annotations,18597,"GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.","GO_REF:0000118
TreeGrafter-generated GO annotations"
IEA,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,17722,"GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,29671,"GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,31078,"GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,15694,"GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",27657,"GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
IEA,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",31047,"GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.","GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links."
IEA,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,30977,"GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
IEA,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,31033,"GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
IEA,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,GO_REF:0000118,TreeGrafter-generated GO annotations,29525,"GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.","GO_REF:0000118
TreeGrafter-generated GO annotations"
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,2976,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,4246,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,7133,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,3927,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",7133,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,6909,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,6956,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,7042,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000118,TreeGrafter-generated GO annotations,6373,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000118
TreeGrafter-generated GO annotations"
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,825,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,592,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,2703,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,1794,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",2703,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,2481,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",2703,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,2676,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000118,TreeGrafter-generated GO annotations,1741,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000118
TreeGrafter-generated GO annotations"
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,3435,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,4804,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,5794,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,3849,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",5780,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
